Entry	Keywords
Q15155	Complete proteome; Glycoprotein; Membrane; Phosphoprotein; Polymorphism; Reference proteome; Signal; Transmembrane; Transmembrane helix
Q15165	Alternative splicing; Calcium; Complete proteome; Disulfide bond; Glycoprotein; Hydrolase; Membrane; Metal-binding; Polymorphism; Reference proteome; Signal
Q15166	Calcium; Complete proteome; Disulfide bond; Glycoprotein; Hydrolase; Metal-binding; Phosphoprotein; Polymorphism; Reference proteome; Secreted; Signal
Q15170	Alternative splicing; Complete proteome; Nucleus; Phosphoprotein; Polymorphism; Reference proteome; Transcription; Transcription regulation
Q15172	Acetylation; Alternative splicing; Centromere; Chromosome; Complete proteome; Cytoplasm; Direct protein sequencing; Nucleus; Phosphoprotein; Reference proteome
Q15173	Alternative splicing; Complete proteome; Cytoplasm; Direct protein sequencing; Phosphoprotein; Reference proteome
Q15181	Acetylation; Complete proteome; Cytoplasm; Direct protein sequencing; Hydrolase; Magnesium; Metal-binding; Phosphoprotein; Polymorphism; Reference proteome
Q15185	3D-structure; Acetylation; Alternative splicing; Chaperone; Complete proteome; Cytoplasm; Direct protein sequencing; Fatty acid biosynthesis; Fatty acid metabolism; Isomerase; Lipid biosynthesis; Lipid metabolism; Phosphoprotein; Prostaglandin biosynthesis; Prostaglandin metabolism; Reference proteome
Q15195	Complete proteome; Disulfide bond; Reference proteome; Secreted; Signal
Q15198	Complete proteome; Disease mutation; Disulfide bond; Glycoprotein; Immunoglobulin domain; Reference proteome; Repeat; Secreted; Signal
Q15208	3D-structure; ATP-binding; Acetylation; Complete proteome; Cytoplasm; Direct protein sequencing; Kinase; Magnesium; Metal-binding; Nucleotide-binding; Nucleus; Phosphoprotein; Polymorphism; Reference proteome; Serine/threonine-protein kinase; Transferase; Ubl conjugation
Q15223	3D-structure; Alternative splicing; Cell adhesion; Cell junction; Cell membrane; Complete proteome; Disulfide bond; Ectodermal dysplasia; Glycoprotein; Host cell receptor for virus entry; Host-virus interaction; Immunoglobulin domain; Membrane; Phosphoprotein; Receptor; Reference proteome; Repeat; Secreted; Signal; Synapse; Transmembrane; Transmembrane helix
Q15233	3D-structure; Acetylation; Activator; Alternative splicing; Biological rhythms; Chromosomal rearrangement; Coiled coil; Complete proteome; DNA damage; DNA recombination; DNA repair; DNA-binding; Direct protein sequencing; Isopeptide bond; Nucleus; Phosphoprotein; RNA-binding; Reference proteome; Repeat; Repressor; Transcription; Transcription regulation; Ubl conjugation; mRNA processing; mRNA splicing
Q15238	Complete proteome; Disulfide bond; Glycoprotein; Immunoglobulin domain; Polymorphism; Reference proteome; Repeat; Secreted; Signal
Q15256	3D-structure; Alternative splicing; Cell membrane; Complete proteome; Cytoplasm; Glycoprotein; Hydrolase; Membrane; Phosphoprotein; Polymorphism; Protein phosphatase; Receptor; Reference proteome; Signal; Transmembrane; Transmembrane helix
Q15257	3D-structure; ATP-binding; Acetylation; Alternative splicing; Complete proteome; Cytoplasm; Direct protein sequencing; Isomerase; Nucleotide-binding; Nucleus; Polymorphism; Reference proteome; Rotamase
Q15262	3D-structure; Alternative splicing; Cell junction; Cell membrane; Complete proteome; Disulfide bond; Glycoprotein; Hydrolase; Immunoglobulin domain; Membrane; Phosphoprotein; Protein phosphatase; Receptor; Reference proteome; Repeat; Signal; Transmembrane; Transmembrane helix
Q15269	Complete proteome; Nucleus; Phosphoprotein; Polymorphism; Reference proteome; Repeat; WD repeat
Q15270	Complete proteome; DNA-binding; Homeobox; Nucleus; Reference proteome
Q15274	3D-structure; Complete proteome; Glycosyltransferase; Polymorphism; Pyridine nucleotide biosynthesis; Reference proteome; Transferase
Q15276	3D-structure; Acetylation; Alternative splicing; Apoptosis; Coiled coil; Complete proteome; Cytoplasm; Cytoplasmic vesicle; Direct protein sequencing; Endocytosis; Endosome; Phosphoprotein; Polymorphism; Protein transport; Reference proteome; Transport
Q15283	Acetylation; Alternative splicing; Complete proteome; Cytoplasm; GTPase activation; Metal-binding; Phosphoprotein; Reference proteome; Repeat; Zinc; Zinc-finger
Q15286	3D-structure; Alternative splicing; Cell membrane; Coated pit; Complete proteome; Cytoplasmic vesicle; Endosome; GTP-binding; Lipoprotein; Membrane; Nucleotide-binding; Phosphoprotein; Prenylation; Protein transport; Reference proteome; Transport
Q15287	3D-structure; Acetylation; Alternative splicing; Complete proteome; Cytoplasm; Nonsense-mediated mRNA decay; Nucleus; Phosphoprotein; RNA-binding; Reference proteome; mRNA processing; mRNA splicing
Q15291	3D-structure; Alternative splicing; Chromatin regulator; Complete proteome; Nucleus; Phosphoprotein; Reference proteome; Repeat; Transcription; Transcription regulation; WD repeat
Q15293	Alternative splicing; Calcium; Complete proteome; Endoplasmic reticulum; Glycoprotein; Metal-binding; Phosphoprotein; Polymorphism; Reference proteome; Repeat; Signal
Q15303	3D-structure; ATP-binding; Activator; Alternative splicing; Amyotrophic lateral sclerosis; Apoptosis; Cell membrane; Complete proteome; Developmental protein; Disease mutation; Disulfide bond; Glycoprotein; Kinase; Lactation; Membrane; Mitochondrion; Neurodegeneration; Nucleotide-binding; Nucleus; Phosphoprotein; Polymorphism; Receptor; Reference proteome; Repeat; Signal; Transcription; Transcription regulation; Transferase; Transmembrane; Transmembrane helix; Tyrosine-protein kinase; Ubl conjugation
Q15306	3D-structure; Activator; Alternative splicing; Chromosomal rearrangement; Complete proteome; DNA-binding; Nucleus; Phosphoprotein; Reference proteome; Transcription; Transcription regulation
Q15311	3D-structure; Acetylation; Complete proteome; Direct protein sequencing; GTPase activation; Membrane; Phosphoprotein; Polymorphism; Reference proteome; Transport
Q15319	Complete proteome; DNA-binding; Deafness; Disease mutation; Homeobox; Non-syndromic deafness; Nucleus; Reference proteome
Q15323	Coiled coil; Complete proteome; Intermediate filament; Keratin; Polymorphism; Reference proteome
Q15326	3D-structure; Alternative splicing; Bromodomain; Cell cycle; Chromatin regulator; Chromosomal rearrangement; Chromosome; Complete proteome; DNA-binding; Host-virus interaction; Isopeptide bond; Mental retardation; Metal-binding; Nucleus; Phosphoprotein; Reference proteome; Repressor; Transcription; Transcription regulation; Tumor suppressor; Ubl conjugation; Zinc; Zinc-finger
Q15327	ANK repeat; Coiled coil; Complete proteome; Disease mutation; Nucleus; Reference proteome; Repeat
Q15329	Activator; Alternative splicing; Cilium biogenesis/degradation; Complete proteome; DNA-binding; Nucleus; Polymorphism; Reference proteome; Transcription; Transcription regulation
Q15334	Cell projection; Complete proteome; Cytoplasm; Cytoskeleton; Endosome; Exocytosis; Golgi apparatus; Membrane; Phosphoprotein; Polymorphism; Reference proteome; Repeat; WD repeat
Q15345	Alternative splicing; Complete proteome; Leucine-rich repeat; Phosphoprotein; Polymorphism; Reference proteome; Repeat; Ubl conjugation pathway
Q15349	ATP-binding; Alternative splicing; Complete proteome; Cytoplasm; Isopeptide bond; Kinase; Magnesium; Metal-binding; Nucleotide-binding; Nucleus; Phosphoprotein; Polymorphism; Reference proteome; Repeat; Serine/threonine-protein kinase; Transferase; Tumor suppressor; Ubl conjugation
Q15361	Complete proteome; DNA replication inhibitor; DNA-binding; Nucleus; Phosphoprotein; Polymorphism; Reference proteome; Repeat; Transcription; Transcription regulation; Transcription termination
Q15363	Coiled coil; Complete proteome; Cytoplasmic vesicle; ER-Golgi transport; Endoplasmic reticulum; Golgi apparatus; Membrane; Protein transport; Reference proteome; Signal; Transmembrane; Transmembrane helix; Transport
Q15365	3D-structure; Acetylation; Complete proteome; Cytoplasm; DNA-binding; Direct protein sequencing; Nucleus; Phosphoprotein; RNA-binding; Reference proteome; Repeat; Ribonucleoprotein; Viral RNA replication
Q15366	3D-structure; Alternative splicing; Antiviral defense; Complete proteome; Cytoplasm; DNA-binding; Direct protein sequencing; Immunity; Innate immunity; Nucleus; Phosphoprotein; RNA-binding; Reference proteome; Repeat; Ribonucleoprotein; Viral RNA replication
Q15369	3D-structure; Alternative splicing; Complete proteome; Host-virus interaction; Nucleus; Reference proteome; Transcription; Transcription regulation; Ubl conjugation pathway
Q15370	3D-structure; Acetylation; Alternative splicing; Complete proteome; Direct protein sequencing; Nucleus; Phosphoprotein; Reference proteome; Transcription; Transcription regulation; Ubl conjugation pathway
Q15375	3D-structure; ATP-binding; Alternative splicing; Apoptosis; Cell membrane; Complete proteome; Developmental protein; Glycoprotein; Kinase; Membrane; Neurogenesis; Nucleotide-binding; Phosphoprotein; Polymorphism; Receptor; Reference proteome; Repeat; Signal; Transferase; Transmembrane; Transmembrane helix; Tyrosine-protein kinase
Q15382	3D-structure; Complete proteome; Cytoplasm; Endoplasmic reticulum; GTP-binding; Golgi apparatus; Lipoprotein; Magnesium; Membrane; Metal-binding; Methylation; Nucleotide-binding; Phosphoprotein; Polymorphism; Prenylation; Reference proteome
Q15386	Alternative splicing; Complete proteome; Direct protein sequencing; Ligase; Nucleus; Proteasome; Reference proteome; Ubl conjugation pathway
Q15388	3D-structure; Complete proteome; Isopeptide bond; Membrane; Mitochondrion; Mitochondrion outer membrane; Phosphoprotein; Polymorphism; Protein transport; Reference proteome; Transmembrane; Transmembrane helix; Transport; Ubl conjugation
Q15389	3D-structure; Alternative splicing; Angiogenesis; Coiled coil; Complete proteome; Developmental protein; Differentiation; Disulfide bond; Glycoprotein; Polymorphism; Reference proteome; Secreted; Signal
Q15390	Alternative splicing; Coiled coil; Complete proteome; Mitochondrion; Phosphoprotein; Reference proteome; Transit peptide
Q15391	3D-structure; Cell membrane; Complete proteome; Disulfide bond; G-protein coupled receptor; Glycoprotein; Membrane; Polymorphism; Receptor; Reference proteome; Transducer; Transmembrane; Transmembrane helix
Q15392	Alternative splicing; Cholesterol biosynthesis; Cholesterol metabolism; Complete proteome; Disease mutation; Endoplasmic reticulum; FAD; Flavoprotein; Golgi apparatus; Lipid biosynthesis; Lipid metabolism; Membrane; NADP; Oxidoreductase; Reference proteome; Signal; Steroid biosynthesis; Steroid metabolism; Sterol biosynthesis; Sterol metabolism; Transmembrane; Transmembrane helix
Q15393	Alternative splicing; Complete proteome; Nucleus; Polymorphism; Reference proteome; Spliceosome; mRNA processing; mRNA splicing
Q15397	3D-structure; Acetylation; Complete proteome; DNA-binding; Direct protein sequencing; Nucleus; Polymorphism; RNA-binding; Reference proteome; Repeat
Q15398	Alternative splicing; Cell cycle; Coiled coil; Complete proteome; Cytoplasm; Cytoskeleton; Nucleus; Phosphoprotein; Polymorphism; Reference proteome; Ubl conjugation
Q15399	3D-structure; Cell membrane; Complete proteome; Cytoplasmic vesicle; Direct protein sequencing; Disulfide bond; Glycoprotein; Immunity; Inflammatory response; Innate immunity; Leucine-rich repeat; Membrane; Polymorphism; Receptor; Reference proteome; Repeat; Signal; Transmembrane; Transmembrane helix
Q15404	Acetylation; Alternative splicing; Complete proteome; Direct protein sequencing; Leucine-rich repeat; Reference proteome; Repeat
Q15406	Alternative splicing; Complete proteome; DNA-binding; Metal-binding; Nucleus; Receptor; Reference proteome; Transcription; Transcription regulation; Zinc; Zinc-finger
Q15413	3D-structure; Alternative splicing; Calcium; Calcium channel; Calcium transport; Calmodulin-binding; Complete proteome; Endoplasmic reticulum; Ion channel; Ion transport; Ligand-gated ion channel; Membrane; Microsome; Polymorphism; Receptor; Reference proteome; Repeat; Sarcoplasmic reticulum; Transmembrane; Transmembrane helix; Transport
Q15415	Alternative splicing; Complete proteome; Nucleus; RNA-binding; Reference proteome; mRNA processing; mRNA splicing
Q15417	Acetylation; Actin-binding; Alternative splicing; Calmodulin-binding; Complete proteome; Direct protein sequencing; Phosphoprotein; Reference proteome; Repeat
Q15418	3D-structure; ATP-binding; Alternative splicing; Cell cycle; Complete proteome; Cytoplasm; Kinase; Magnesium; Metal-binding; Nucleotide-binding; Nucleus; Phosphoprotein; Polymorphism; Reference proteome; Repeat; Serine/threonine-protein kinase; Stress response; Transferase
Q15424	Acetylation; Alternative splicing; Complete proteome; DNA-binding; Direct protein sequencing; Isopeptide bond; Nucleus; Phosphoprotein; RNA-binding; Reference proteome; Repressor; Transcription; Transcription regulation; Ubl conjugation
Q15427	3D-structure; Acetylation; Complete proteome; Direct protein sequencing; Nucleus; Phosphoprotein; RNA-binding; Reference proteome; Repeat; Spliceosome; mRNA processing; mRNA splicing
Q15428	Acetylation; Complete proteome; Direct protein sequencing; Metal-binding; Nucleus; Reference proteome; Repeat; Spliceosome; Zinc; Zinc-finger; mRNA processing; mRNA splicing
Q15431	Cell cycle; Cell division; Chromosome; Coiled coil; Complete proteome; DNA-binding; Isopeptide bond; Meiosis; Nucleus; Polymorphism; Reference proteome; Ubl conjugation
Q15434	3D-structure; Acetylation; Complete proteome; Nucleus; Phosphoprotein; RNA-binding; Reference proteome; Repeat
Q15435	Acetylation; Alternative splicing; Complete proteome; Leucine-rich repeat; Nucleus; Phosphoprotein; Reference proteome; Repeat
Q15436	3D-structure; Acetylation; Alternative splicing; Complete proteome; Disease mutation; ER-Golgi transport; Endoplasmic reticulum; Golgi apparatus; Membrane; Phosphoprotein; Polymorphism; Protein transport; Reference proteome; Transport
Q15437	Acetylation; Complete proteome; Congenital dyserythropoietic anemia; Disease mutation; ER-Golgi transport; Endoplasmic reticulum; Golgi apparatus; Hereditary hemolytic anemia; Membrane; Polymorphism; Protein transport; Reference proteome; Transport
Q15438	3D-structure; Acetylation; Alternative splicing; Cell membrane; Coiled coil; Complete proteome; Cytoplasm; Guanine-nucleotide releasing factor; Lipid-binding; Membrane; Reference proteome
Q15459	3D-structure; Acetylation; Alternative splicing; Complete proteome; Isopeptide bond; Nucleus; Phosphoprotein; Polymorphism; Reference proteome; Repeat; Spliceosome; Ubl conjugation; mRNA processing; mRNA splicing
Q15464	Alternative splicing; Angiogenesis; Apoptosis; Cell membrane; Complete proteome; Cytoplasm; Developmental protein; Differentiation; Membrane; Phosphoprotein; Reference proteome; SH2 domain
Q15465	3D-structure; Autocatalytic cleavage; Calcium; Cell membrane; Complete proteome; Developmental protein; Direct protein sequencing; Disease mutation; Glycoprotein; Holoprosencephaly; Hydrolase; Lipoprotein; Membrane; Metal-binding; Microphthalmia; Palmitate; Protease; Reference proteome; Secreted; Signal; Zinc
